"","x"
"482",20
"483",20
"484",20
"485",0
"486",20
"487",20
"488",20
"489",20
"490",20
"491",20
"492",20
"493",20
"494",20
"495",20
"496",20
"497",20
"498",20
"499",20
"500",20
"501",21
"502",21
"503",21
"504",21
"505",0
"506",0
"507",21
"508",21
"509",21
"510",21
"511",21
"512",0
"513",0
"514",21
"515",21
"516",0
"517",21
"518",21
"519",21
"520",21
"521",0
"522",0
"523",0
"524",21
"525",21
"526",22
"527",22
"528",0
"529",22
"530",0
"531",22
"532",22
"533",22
"534",22
"535",0
"536",22
"537",22
"538",22
"539",22
"540",22
"541",22
"542",0
"543",22
"544",22
"545",22
"546",22
"547",22
"548",22
"549",22
"550",0
"551",23
"552",0
"553",23
"554",23
"555",23
"556",23
"557",23
"558",23
"559",23
"560",23
"561",23
"562",23
"563",0
"564",23
"565",23
"566",23
"567",23
"568",23
"569",23
"570",23
"571",0
"572",23
"573",23
"574",0
"575",23
"576",0
"577",24
"578",24
"579",24
"580",24
"581",24
"582",24
"583",24
"584",24
"585",24
"586",24
"587",24
"588",24
"589",24
"590",24
"591",24
"592",24
"593",24
"594",24
"595",24
"596",24
"597",0
"598",24
"599",24
"600",24
"601",25
"602",25
"603",25
"604",25
"605",25
"606",25
"607",25
"608",0
"609",25
"610",25
"611",25
"612",25
"613",25
"614",25
"615",0
"616",25
"617",25
"618",25
"619",25
"620",25
"621",25
"622",25
"623",25
"624",0
"625",25
"626",26
"627",26
"628",26
"629",0
"630",26
"631",26
"632",26
"633",26
"634",26
"635",26
"636",26
"637",26
"638",26
"639",0
"640",26
"641",26
"642",26
"643",26
"644",0
"645",26
"646",26
"647",26
"648",26
"649",26
"650",26
"651",0
"652",0
"653",27
"654",0
"655",27
"656",0
"657",27
"658",27
"659",0
"660",27
"661",27
"662",0
"663",0
"664",27
"665",27
"666",27
"667",0
"668",0
"669",0
"670",27
"671",27
"672",0
"673",27
"674",27
"675",27
"676",28
"677",28
"678",0
"679",28
"680",0
"681",28
"682",28
"683",28
"684",0
"685",28
"686",28
"687",28
"688",28
"689",28
"690",28
"691",28
"692",28
"693",28
"694",28
"695",0
"696",28
"697",28
"698",0
"699",28
"700",0
"701",29
"702",0
"703",29
"704",29
"705",29
"706",29
"707",29
"708",29
"709",29
"710",29
"711",29
"712",29
"713",29
"714",29
"715",0
"716",29
"717",0
"718",29
"719",29
"720",29
"721",0
"722",29
"723",29
"724",29
"725",29
"726",30
"727",30
"728",30
"729",30
"730",30
"731",30
"732",30
"733",30
"734",30
"735",30
"736",30
"737",30
"738",30
"739",30
"740",30
"741",30
"742",30
"743",0
"744",30
"745",30
"746",30
"747",30
"748",30
"749",30
"750",30
"751",31
"752",0
"753",31
"754",0
"755",31
"756",0
"757",0
"758",0
"759",31
"760",31
"761",31
"762",31
"763",31
"764",31
"765",0
"766",31
"767",0
"768",31
"769",0
"770",0
"771",31
"772",31
"773",0
"774",31
"775",31
"776",32
"777",32
"778",32
"779",32
"780",32
"781",32
"782",32
"783",0
"784",0
"785",32
"786",32
"787",32
"788",32
"789",32
"790",0
"791",32
"792",32
"793",0
"794",32
"795",0
"796",0
"797",32
"798",0
"799",32
"800",0
"801",33
"802",0
"803",0
"804",0
"805",33
"806",33
"807",0
"808",33
"809",33
"810",33
"811",0
"812",0
"813",0
"814",33
"815",33
"816",33
"817",33
"818",0
"819",33
"820",0
"821",33
"822",33
"823",33
"824",33
"825",0
"826",34
"827",34
"828",34
"829",34
"830",34
"831",34
"832",34
"833",34
"834",34
"835",34
"836",0
"837",34
"838",0
"839",34
"840",34
"841",0
"842",0
"843",34
"844",34
"845",34
"846",34
"847",34
"848",34
"849",34
"850",34
"851",35
"852",35
"853",0
"854",0
"855",35
"856",35
"857",35
"858",35
"859",35
"860",35
"861",35
"862",0
"863",35
"864",35
"865",0
"866",35
"867",35
"868",35
"869",35
"870",35
"871",35
"872",35
"873",35
"874",35
"875",35
"876",36
"877",36
"878",36
"879",36
"880",36
"881",36
"882",36
"883",36
"884",36
"885",36
"886",36
"887",36
"888",36
"889",36
"890",36
"891",36
"892",36
"893",36
"894",36
"895",36
"896",36
"897",36
"898",36
"899",36
"900",36
"901",37
"902",37
"903",37
"904",37
"905",0
"906",37
"907",37
"908",37
"909",37
"910",37
"911",37
"912",37
"913",0
"914",37
"915",37
"916",37
"917",37
"918",37
"919",37
"920",37
"921",37
"922",37
"923",37
"924",37
"925",37
"926",38
"927",38
"928",38
"929",0
"930",38
"931",38
"932",38
"933",38
"934",38
"935",38
"936",38
"937",38
"938",38
"939",38
"940",38
"941",38
"942",38
"943",38
"944",38
"945",38
"946",38
"947",38
"948",0
"949",38
"950",38
"951",39
"952",39
"953",39
"954",39
"955",39
"956",39
"957",39
"958",39
"959",39
"960",39
"961",39
"962",39
"963",39
"964",39
"965",0
"966",39
"967",39
"968",39
"969",39
"970",39
"971",39
"972",39
"973",39
"974",39
"975",39
"976",40
"977",40
"978",40
"979",40
"980",40
"981",40
"982",40
"983",40
"984",0
"985",0
"986",40
"987",40
"988",40
"989",40
"990",40
"991",40
"992",40
"993",0
"994",0
"995",40
"996",0
"997",40
"998",0
"999",0
"1000",0
"1001",41
"1002",41
"1003",41
"1004",41
"1005",41
"1006",41
"1007",41
"1008",41
"1009",0
"1010",0
"1011",41
"1012",41
"1013",41
"1014",41
"1015",41
"1016",0
"1017",41
"1018",0
"1019",41
"1020",41
"1021",41
"1022",41
"1023",41
"1024",41
"1025",41
"1026",42
"1027",0
"1028",42
"1029",42
"1030",42
"1031",42
"1032",42
"1033",42
"1034",42
"1035",42
"1036",42
"1037",0
"1038",0
"1039",42
"1040",42
"1041",0
"1042",0
"1043",42
"1044",0
"1045",42
"1046",42
"1047",42
"1048",42
"1049",42
"1050",42
"1051",0
"1052",43
"1053",43
"1054",43
"1055",43
"1056",43
"1057",0
"1058",0
"1059",0
"1060",0
"1061",43
"1062",43
"1063",0
"1064",0
"1065",43
"1066",43
"1067",43
"1068",43
"1069",0
"1070",43
"1071",43
"1072",43
"1073",43
"1074",0
"1075",43
"1076",44
"1077",44
"1078",44
"1079",44
"1080",0
"1081",0
"1082",0
"1083",44
"1084",44
"1085",44
"1086",44
"1087",44
"1088",44
"1089",44
"1090",44
"1091",44
"1092",44
"1093",44
"1094",44
"1095",44
"1096",44
"1097",44
"1098",44
"1099",44
"1100",44
"1101",45
"1102",0
"1103",0
"1104",45
"1105",45
"1106",45
"1107",45
"1108",45
"1109",45
"1110",0
"1111",45
"1112",0
"1113",45
"1114",45
"1115",45
"1116",45
"1117",45
"1118",45
"1119",45
"1120",45
"1121",45
"1122",45
"1123",45
"1124",0
"1125",45
"1126",46
"1127",46
"1128",46
"1129",46
"1130",46
"1131",46
"1132",46
"1133",46
"1134",0
"1135",46
"1136",46
"1137",46
"1138",46
"1139",46
"1140",0
"1141",46
"1142",0
"1143",46
"1144",46
"1145",46
"1146",46
"1147",46
"1148",46
"1149",46
"1150",46
"1151",47
"1152",47
"1153",47
"1154",47
"1155",47
"1156",47
"1157",47
"1158",47
"1159",47
"1160",47
"1161",47
"1162",47
"1163",47
"1164",0
"1165",47
"1166",47
"1167",47
"1168",0
"1169",0
"1170",47
"1171",47
"1172",47
"1173",47
"1174",47
"1175",47
"1176",48
"1177",48
"1178",0
"1179",48
"1180",48
"1181",48
"1182",48
"1183",48
"1184",48
"1185",48
"1186",0
"1187",0
"1188",48
"1189",48
"1190",48
"1191",0
"1192",48
"1193",48
"1194",48
"1195",48
"1196",48
"1197",48
"1198",48
"1199",48
"1200",48
"1201",49
"1202",49
"1203",49
"1204",0
"1205",0
"1206",49
"1207",49
"1208",49
"1209",49
"1210",49
"1211",49
"1212",49
"1213",49
"1214",49
"1215",49
"1216",49
"1217",49
"1218",49
"1219",49
"1220",49
"1221",49
"1222",49
"1223",49
"1224",0
"1225",49
"1226",50
"1227",50
"1228",50
"1229",50
"1230",50
"1231",50
"1232",50
"1233",50
"1234",50
"1235",50
"1236",50
"1237",50
"1238",50
"1239",50
"1240",50
"1241",50
"1242",50
"1243",50
"1244",50
"1245",50
"1246",50
"1247",50
"1248",50
"1249",0
"1250",50
"1251",51
"1252",51
"1253",0
"1254",51
"1255",51
"1256",0
"1257",51
"1258",51
"1259",0
"1260",51
"1261",0
"1262",51
"1263",0
"1264",51
"1265",0
"1266",51
"1267",51
"1268",51
"1269",0
"1270",51
"1271",0
"1272",51
"1273",51
"1274",0
"1275",51
"1276",52
"1277",52
"1278",52
"1279",52
"1280",52
"1281",52
"1282",52
"1283",52
"1284",52
"1285",52
"1286",52
"1287",0
"1288",52
"1289",52
"1290",52
"1291",52
"1292",52
"1293",52
"1294",52
"1295",52
"1296",52
"1297",52
"1298",52
"1299",52
"1300",52
"1301",53
"1302",53
"1303",53
"1304",0
"1305",53
"1306",0
"1307",53
"1308",53
"1309",0
"1310",53
"1311",0
"1312",53
"1313",53
"1314",53
"1315",53
"1316",53
"1317",53
"1318",53
"1319",53
"1320",53
"1321",53
"1322",53
"1323",53
"1324",53
"1325",53
"1326",54
"1327",54
"1328",0
"1329",54
"1330",54
"1331",54
"1332",54
"1333",54
"1334",54
"1335",0
"1336",54
"1337",54
"1338",54
"1339",54
"1340",54
"1341",0
"1342",54
"1343",54
"1344",54
"1345",54
"1346",54
"1347",54
"1348",0
"1349",54
"1350",54
"1351",0
"1352",55
"1353",55
"1354",55
"1355",0
"1356",55
"1357",0
"1358",55
"1359",55
"1360",55
"1361",0
"1362",0
"1363",55
"1364",55
"1365",55
"1366",0
"1367",55
"1368",55
"1369",0
"1370",55
"1371",55
"1372",55
"1373",0
"1374",55
"1375",0
"1376",56
"1377",56
"1378",56
"1379",56
"1380",56
"1381",56
"1382",56
"1383",56
"1384",56
"1385",56
"1386",0
"1387",0
"1388",0
"1389",56
"1390",56
"1391",56
"1392",56
"1393",56
"1394",56
"1395",0
"1396",0
"1397",56
"1398",56
"1399",56
"1400",0
"1401",57
"1402",57
"1403",57
"1404",57
"1405",57
"1406",57
"1407",57
"1408",57
"1409",57
"1410",57
"1411",57
"1412",57
"1413",57
"1414",0
"1415",0
"1416",57
"1417",57
"1418",57
"1419",57
"1420",0
"1421",57
"1422",57
"1423",57
"1424",57
"1425",57
"1426",58
"1427",58
"1428",58
"1429",0
"1430",58
"1431",58
"1432",58
"1433",0
"1434",0
"1435",58
"1436",58
"1437",0
"1438",0
"1439",58
"1440",58
"1441",58
"1442",58
"1443",58
"1444",58
"1445",58
"1446",58
"1447",58
"1448",58
"1449",0
"1450",58
"1451",59
"1452",59
"1453",59
"1454",0
"1455",0
"1456",59
"1457",59
"1458",59
"1459",59
"1460",59
"1461",0
"1462",59
"1463",59
"1464",59
"1465",59
"1466",59
"1467",59
"1468",59
"1469",59
"1470",59
"1471",0
"1472",59
"1473",59
"1474",0
"1475",59
"1476",60
"1477",60
"1478",60
"1479",60
"1480",60
"1481",60
"1482",60
"1483",60
"1484",60
"1485",60
"1486",60
"1487",60
"1488",60
"1489",60
"1490",60
"1491",60
"1492",60
"1493",60
"1494",60
"1495",60
"1496",60
"1497",60
"1498",60
"1499",60
"1500",60
"1501",61
"1502",61
"1503",61
"1504",61
"1505",61
"1506",0
"1507",61
"1508",61
"1509",61
"1510",0
"1511",61
"1512",61
"1513",61
"1514",61
"1515",61
"1516",61
"1517",61
"1518",61
"1519",0
"1520",61
"1521",61
"1522",61
"1523",61
"1524",61
"1525",61
"1526",0
"1527",62
"1528",0
"1529",62
"1530",62
"1531",62
"1532",62
"1533",62
"1534",62
"1535",0
"1536",0
"1537",62
"1538",62
"1539",0
"1540",62
"1541",62
"1542",0
"1543",62
"1544",0
"1545",0
"1546",62
"1547",62
"1548",0
"1549",62
"1550",62
"1551",63
"1552",63
"1553",63
"1554",63
"1555",63
"1556",63
"1557",63
"1558",63
"1559",0
"1560",0
"1561",63
"1562",63
"1563",63
"1564",63
"1565",63
"1566",63
"1567",63
"1568",63
"1569",63
"1570",63
"1571",63
"1572",63
"1573",63
"1574",63
"1575",63
"1576",64
"1577",64
"1578",64
"1579",64
"1580",0
"1581",64
"1582",64
"1583",64
"1584",64
"1585",64
"1586",64
"1587",0
"1588",64
"1589",64
"1590",0
"1591",0
"1592",64
"1593",0
"1594",0
"1595",64
"1596",0
"1597",64
"1598",64
"1599",64
"1600",64
"1601",65
"1602",65
"1603",65
"1604",65
"1605",0
"1606",0
"1607",0
"1608",0
"1609",65
"1610",65
"1611",65
"1612",65
"1613",65
"1614",65
"1615",65
"1616",65
"1617",65
"1618",65
"1619",65
"1620",65
"1621",0
"1622",0
"1623",65
"1624",65
"1625",65
"1626",66
"1627",66
"1628",66
"1629",0
"1630",66
"1631",0
"1632",66
"1633",0
"1634",66
"1635",66
"1636",0
"1637",66
"1638",66
"1639",0
"1640",66
"1641",66
"1642",66
"1643",66
"1644",66
"1645",66
"1646",66
"1647",66
"1648",0
"1649",66
"1650",66
"1651",67
"1652",67
"1653",67
"1654",67
"1655",67
"1656",67
"1657",67
"1658",67
"1659",67
"1660",67
"1661",67
"1662",67
"1663",67
"1664",67
"1665",0
"1666",67
"1667",67
"1668",67
"1669",67
"1670",67
"1671",67
"1672",67
"1673",67
"1674",0
"1675",67
"1676",68
"1677",0
"1678",68
"1679",68
"1680",0
"1681",68
"1682",68
"1683",68
"1684",68
"1685",68
"1686",68
"1687",68
"1688",68
"1689",68
"1690",68
"1691",68
"1692",68
"1693",68
"1694",68
"1695",68
"1696",0
"1697",68
"1698",68
"1699",68
"1700",68
"1701",0
"1702",69
"1703",69
"1704",0
"1705",69
"1706",69
"1707",0
"1708",69
"1709",69
"1710",69
"1711",0
"1712",69
"1713",69
"1714",0
"1715",69
"1716",0
"1717",69
"1718",69
"1719",69
"1720",0
"1721",69
"1722",69
"1723",0
"1724",69
"1725",69
"1726",70
"1727",0
"1728",70
"1729",0
"1730",70
"1731",70
"1732",70
"1733",0
"1734",70
"1735",70
"1736",70
"1737",70
"1738",0
"1739",70
"1740",0
"1741",70
"1742",70
"1743",70
"1744",70
"1745",70
"1746",0
"1747",70
"1748",70
"1749",70
"1750",0
"1751",71
"1752",0
"1753",71
"1754",71
"1755",71
"1756",71
"1757",0
"1758",0
"1759",0
"1760",71
"1761",71
"1762",71
"1763",71
"1764",71
"1765",71
"1766",71
"1767",0
"1768",71
"1769",71
"1770",71
"1771",71
"1772",0
"1773",71
"1774",71
"1775",0
"1776",0
"1777",72
"1778",72
"1779",72
"1780",72
"1781",0
"1782",72
"1783",72
"1784",72
"1785",72
"1786",72
"1787",72
"1788",72
"1789",72
"1790",72
"1791",72
"1792",72
"1793",72
"1794",72
"1795",72
"1796",72
"1797",72
"1798",72
"1799",72
"1800",72
"1801",73
"1802",0
"1803",73
"1804",73
"1805",0
"1806",73
"1807",73
"1808",73
"1809",73
"1810",73
"1811",73
"1812",73
"1813",73
"1814",0
"1815",73
"1816",73
"1817",73
"1818",73
"1819",0
"1820",73
"1821",73
"1822",73
"1823",73
"1824",73
"1825",73
"1826",74
"1827",74
"1828",74
"1829",74
"1830",74
"1831",0
"1832",74
"1833",0
"1834",74
"1835",74
"1836",74
"1837",74
"1838",74
"1839",0
"1840",74
"1841",74
"1842",74
"1843",74
"1844",74
"1845",74
"1846",74
"1847",74
"1848",74
"1849",74
"1850",74
"1851",75
"1852",75
"1853",75
"1854",75
"1855",75
"1856",75
"1857",0
"1858",75
"1859",75
"1860",0
"1861",75
"1862",0
"1863",75
"1864",75
"1865",75
"1866",0
"1867",75
"1868",75
"1869",75
"1870",0
"1871",75
"1872",0
"1873",75
"1874",75
"1875",0
"1876",76
"1877",76
"1878",76
"1879",76
"1880",76
"1881",76
"1882",76
"1883",76
"1884",76
"1885",76
"1886",0
"1887",76
"1888",76
"1889",76
"1890",76
"1891",76
"1892",76
"1893",76
"1894",76
"1895",76
"1896",0
"1897",76
"1898",76
"1899",0
"1900",0
"1901",77
"1902",77
"1903",77
"1904",77
"1905",0
"1906",0
"1907",77
"1908",77
"1909",77
"1910",77
"1911",0
"1912",77
"1913",77
"1914",77
"1915",77
"1916",77
"1917",0
"1918",77
"1919",77
"1920",77
"1921",77
"1922",77
"1923",77
"1924",77
"1925",77
"1926",78
"1927",78
"1928",78
"1929",78
"1930",0
"1931",78
"1932",78
"1933",78
"1934",78
"1935",78
"1936",0
"1937",78
"1938",78
"1939",78
"1940",78
"1941",78
"1942",78
"1943",78
"1944",78
"1945",78
"1946",78
"1947",78
"1948",78
"1949",78
"1950",78
"1951",79
"1952",79
"1953",79
"1954",79
"1955",79
"1956",79
"1957",79
"1958",79
"1959",79
"1960",79
"1961",79
"1962",0
"1963",79
"1964",79
"1965",79
"1966",79
"1967",79
"1968",0
"1969",79
"1970",79
"1971",79
"1972",79
"1973",79
"1974",79
"1975",0
"1976",80
"1977",80
"1978",0
"1979",80
"1980",0
"1981",80
"1982",0
"1983",80
"1984",80
"1985",0
"1986",0
"1987",80
"1988",80
"1989",0
"1990",80
"1991",80
"1992",0
"1993",0
"1994",0
"1995",80
"1996",0
"1997",80
"1998",0
"1999",80
"2000",80
"2001",81
"2002",81
"2003",81
"2004",81
"2005",81
"2006",81
"2007",81
"2008",81
"2009",81
"2010",81
"2011",81
"2012",81
"2013",81
"2014",0
"2015",81
"2016",81
"2017",81
"2018",81
"2019",81
"2020",81
"2021",0
"2022",0
"2023",81
"2024",81
"2025",81
"2026",0
"2027",82
"2028",0
"2029",0
"2030",82
"2031",82
"2032",82
"2033",82
"2034",82
"2035",0
"2036",82
"2037",82
"2038",82
"2039",82
"2040",82
"2041",82
"2042",82
"2043",82
"2044",82
"2045",82
"2046",0
"2047",82
"2048",82
"2049",82
"2050",82
"2051",83
"2052",0
"2053",83
"2054",0
"2055",83
"2056",83
"2057",83
"2058",83
"2059",83
"2060",83
"2061",83
"2062",83
"2063",0
"2064",83
"2065",83
"2066",83
"2067",83
"2068",83
"2069",83
"2070",83
"2071",83
"2072",0
"2073",83
"2074",83
"2075",83
"2076",84
"2077",84
"2078",84
"2079",84
"2080",0
"2081",84
"2082",84
"2083",84
"2084",84
"2085",84
"2086",84
"2087",84
"2088",84
"2089",84
"2090",84
"2091",84
"2092",84
"2093",84
"2094",84
"2095",84
"2096",0
"2097",84
"2098",0
"2099",84
"2100",84
"2101",85
"2102",85
"2103",85
"2104",85
"2105",85
"2106",85
"2107",85
"2108",85
"2109",85
"2110",85
"2111",85
"2112",85
"2113",85
"2114",85
"2115",85
"2116",0
"2117",0
"2118",85
"2119",85
"2120",85
"2121",85
"2122",85
"2123",85
"2124",85
"2125",85
"2126",86
"2127",86
"2128",86
"2129",86
"2130",86
"2131",86
"2132",86
"2133",86
"2134",86
"2135",86
"2136",86
"2137",86
"2138",86
"2139",0
"2140",86
"2141",86
"2142",86
"2143",86
"2144",86
"2145",86
"2146",86
"2147",86
"2148",86
"2149",86
"2150",86
"2151",87
"2152",87
"2153",87
"2154",0
"2155",87
"2156",87
"2157",87
"2158",87
"2159",87
"2160",0
"2161",87
"2162",87
"2163",87
"2164",0
"2165",87
"2166",87
"2167",0
"2168",0
"2169",0
"2170",0
"2171",87
"2172",87
"2173",87
"2174",87
"2175",87
"2176",88
"2177",0
"2178",88
"2179",88
"2180",88
"2181",88
"2182",0
"2183",88
"2184",88
"2185",88
"2186",88
"2187",88
"2188",88
"2189",88
"2190",88
"2191",88
"2192",88
"2193",88
"2194",88
"2195",0
"2196",88
"2197",88
"2198",88
"2199",88
"2200",88
"2201",89
"2202",89
"2203",89
"2204",0
"2205",89
"2206",89
"2207",89
"2208",89
"2209",89
"2210",89
"2211",0
"2212",89
"2213",89
"2214",89
"2215",89
"2216",89
"2217",89
"2218",89
"2219",0
"2220",89
"2221",89
"2222",89
"2223",89
"2224",89
"2225",89
"2226",90
"2227",90
"2228",90
"2229",0
"2230",90
"2231",90
"2232",90
"2233",90
"2234",90
"2235",90
"2236",90
"2237",90
"2238",90
"2239",90
"2240",90
"2241",0
"2242",90
"2243",90
"2244",90
"2245",90
"2246",0
"2247",90
"2248",90
"2249",90
"2250",90
"2251",91
"2252",91
"2253",91
"2254",91
"2255",91
"2256",91
"2257",91
"2258",91
"2259",91
"2260",91
"2261",0
"2262",91
"2263",91
"2264",91
"2265",0
"2266",91
"2267",91
"2268",91
"2269",91
"2270",91
"2271",91
"2272",91
"2273",91
"2274",0
"2275",0
"2276",92
"2277",0
"2278",92
"2279",92
"2280",92
"2281",92
"2282",0
"2283",92
"2284",0
"2285",0
"2286",0
"2287",0
"2288",92
"2289",0
"2290",92
"2291",92
"2292",0
"2293",92
"2294",92
"2295",0
"2296",92
"2297",92
"2298",0
"2299",92
"2300",92
"2301",93
"2302",93
"2303",93
"2304",93
"2305",93
"2306",93
"2307",93
"2308",93
"2309",93
"2310",0
"2311",0
"2312",93
"2313",0
"2314",93
"2315",93
"2316",93
"2317",93
"2318",93
"2319",93
"2320",93
"2321",0
"2322",93
"2323",93
"2324",93
"2325",93
"2326",94
"2327",94
"2328",0
"2329",94
"2330",94
"2331",94
"2332",94
"2333",94
"2334",94
"2335",94
"2336",94
"2337",94
"2338",94
"2339",94
"2340",94
"2341",94
"2342",94
"2343",0
"2344",0
"2345",94
"2346",94
"2347",94
"2348",94
"2349",94
"2350",94
"2351",0
"2352",95
"2353",95
"2354",0
"2355",95
"2356",95
"2357",95
"2358",0
"2359",95
"2360",95
"2361",95
"2362",0
"2363",95
"2364",95
"2365",95
"2366",0
"2367",0
"2368",95
"2369",95
"2370",0
"2371",95
"2372",0
"2373",95
"2374",95
"2375",95
"2376",96
"2377",96
"2378",96
"2379",96
"2380",96
"2381",96
"2382",96
"2383",0
"2384",96
"2385",96
"2386",96
"2387",96
"2388",96
"2389",96
"2390",0
"2391",96
"2392",96
"2393",96
"2394",96
"2395",0
"2396",96
"2397",0
"2398",96
"2399",96
"2400",96
"2401",97
"2402",97
"2403",0
"2404",97
"2405",0
"2406",97
"2407",0
"2408",97
"2409",97
"2410",0
"2411",97
"2412",97
"2413",97
"2414",97
"2415",0
"2416",97
"2417",97
"2418",0
"2419",97
"2420",97
"2421",0
"2422",97
"2423",0
"2424",97
"2425",97
"2426",98
"2427",98
"2428",98
"2429",98
"2430",98
"2431",98
"2432",98
"2433",98
"2434",98
"2435",98
"2436",98
"2437",98
"2438",98
"2439",98
"2440",98
"2441",98
"2442",98
"2443",98
"2444",98
"2445",98
"2446",98
"2447",98
"2448",98
"2449",0
"2450",98
"2451",0
"2452",0
"2453",99
"2454",99
"2455",99
"2456",99
"2457",99
"2458",0
"2459",99
"2460",99
"2461",99
"2462",99
"2463",99
"2464",99
"2465",99
"2466",99
"2467",99
"2468",99
"2469",0
"2470",99
"2471",99
"2472",99
"2473",99
"2474",99
"2475",99
"2476",0
"2477",100
"2478",100
"2479",100
"2480",0
"2481",0
"2482",100
"2483",100
"2484",100
"2485",100
"2486",100
"2487",100
"2488",100
"2489",0
"2490",100
"2491",0
"2492",100
"2493",100
"2494",100
"2495",100
"2496",100
"2497",100
"2498",100
