194,14300,14009,54.433,35519
194,10637,7545.5,-4.6196,46230
194,10555,11289,126.98,4375.9
194,8963.2,14987,-80.534,7217.3
194,7712.6,8106.8,-12.79,11973
194,6549.9,17303,21.173,51906
194,2365.3,9884.1,-354.98,35526
194,2034.7,16590,88.886,13542
195,6145.9,16223,345.79,7112.6
196,6965,19028,-265.35,2841.7
196,3395,15022,167.26,18656
197,11838,14152,202.03,24511
198,14972,17786,-62.942,6301.1
198,7854.2,12177,-106.33,29054
199,7715.9,7902.7,155.31,33355
200,16365,11759,-317.05,5378.6
200,15888,10536,-363.78,15439
200,12979,9763.2,438.73,21361
200,4025.5,4679.1,-393.6,12125
201,9493.6,15528,-16.236,4585.3
201,499.74,19142,-110.39,14494
202,14470,8289.8,209.92,6837.1
202,7837.9,10451,-239.04,7025.3
203,14952,17773,-42.469,37538
204,9986.5,15768,35.35,14005
204,9334.6,13617,-155.7,4668.3
204,9110.1,18580,-117.52,14261
204,9016,3989.2,14.255,27824
205,12731,3276.1,146.76,4688.2
205,12454,8520.3,12.071,5308.5
207,3869.4,10591,48.895,8504
208,12628,6717,19.913,15224
208,12486,15910,66.841,4284.8
208,12174,4739.1,132.69,3151.8
208,4599.2,4619.6,-288.38,21263
208,2999.7,12968,-264.17,29262
209,5507.7,3593.9,-301.72,28713
210,11287,8709.5,-78.572,3389.9
211,13459,1850.8,-285.94,26807
211,9162.1,8235.7,-18.507,25583
212,12521,15881,9.0635,4108.8
212,4097.6,20127,-97.635,2.7062e+05
213,7935.6,4045.4,-71.434,17672
214,7623.3,15932,-30.537,5223.1
214,7216,11325,-84.934,12257
215,12042,4005.9,190.02,9823
215,9883.1,4121.9,147.54,7301
217,11928,13604,133.16,19899
217,7746.6,8247.8,159.17,3691.5
218,12031,4058.9,232.25,33816
218,7022.8,16647,34.857,24136
218,3403.5,14243,-401.86,6696.4
218,472.9,19158,-119.57,6764.7
219,12505,15903,17.455,8666.2
219,10810,15533,-51.223,22002
219,7675.5,10087,-165.63,31339
220,9147.5,13776,-108.99,39827
220,7269.8,4105.8,-98.781,27185
221,11669,17594,19.657,64688
221,3133.3,14256,-220.35,16955
222,14425,15528,-250.63,6466
222,10622,12974,32.477,7250.7
222,7943,2230.5,-316.74,9817.6
222,6244.8,11321,-139.41,5017.5
222,3771.1,2325,40.959,12054
223,13470,1857.1,-306.1,12766
223,12975,9731.2,413.12,50808
223,11511,8541.4,129.4,10913
223,4623.3,11220,-88.536,4365.8
223,3097.8,11412,-121.98,38285
224,11681,2068.2,12.731,51869
225,15498,6463.1,96.251,16549
225,8306.7,3121.8,-144.81,24819
225,7531.1,11739,-108.85,40534
226,15004,10137,-63.591,30170
226,9746.6,8104.7,-33.536,17770
227,12498,15906,-2.5953,23513
227,7546.7,13059,-115,23751
229,8988.4,19301,-306.14,21133
230,11484,8304,-10.614,26153
230,10397,12642,-152.97,3330.5
230,8023.3,8689.1,90.471,4284.6
230,5659,10618,-154.72,20479
230,3645.9,7651.2,-197.77,98796
230,3254.8,5509.9,-132.76,7652.1
232,12216,11438,240.99,5960.4
232,7917.1,8728.4,-58.093,14437
233,4604.9,11217,-68.043,4921.1
234,16244,4856.2,233.81,20144
234,10159,10048,98.029,20420
234,3741.1,9354.3,-145.16,26207
235,14920,8382.7,72.861,43965
235,10254,18404,340.9,3174.8
235,862.01,8136.3,-332.12,20078
236,10297,18605,-141.02,19442
236,8808,4438.1,27.703,26010
236,7441.9,5247.2,-113.84,8767.3
236,5933.3,2261.8,140.95,42316
236,5690.5,10724,-127.16,22336
236,5627.6,5216.4,-26.412,26752
237,15260,10536,-291.74,16760
237,2203.7,1459.9,330.69,6263.8
238,15117,14610,-267.33,7731.4
238,14401,15529,-225.49,50533
239,15497,6478.4,92.258,17531
239,12986,9760.2,462.91,1.9496e+05
239,5212.7,15970,-9.7936,6521
240,9571.2,15028,-19.815,14951
240,8048.1,15508,-47.341,18564
240,5671.5,10612,-134.17,6514.1
241,6369.6,6379.6,-146.54,14795
241,2844.5,9446.2,-155.29,9725
242,12363,6388.6,4.8074,11154
243,14980,17779,-44.929,21019
243,14326,12174,305.2,10897
243,7030.1,13267,-162.48,14152
243,6941,9892.6,-109.7,24830
244,13808,13917,122.97,26439
245,11032,17229,37.048,18283
246,9266,4881.8,-867.38,16919
246,9231.1,4976,92.462,14695
246,393.98,19118,-30.478,6520.3
247,11814,11222,62.562,7656.3
247,8748.6,13338,-176.02,32438
247,5425.9,14257,-64.978,13996
247,3573.8,11151,-63.996,61150
248,11196,4077.7,330.31,32696
248,5672.4,10617,-128.34,21486
248,1826.3,13414,-400.75,12410
249,3675.4,13104,57.032,2.6136e+05
252,15502,6450.1,78.475,47169
252,12309,5933.5,-61.052,24718
253,11187,14241,192.79,40442
253,6137.7,11798,-133.14,11020
254,4317.9,5811.3,-20.405,14468
254,1298.6,6628.9,35.595,43891
255,5855.8,7875.5,-124.43,22402
256,11579,1804,-57.065,6371.9
256,11343,8909.5,-71.711,13001
256,7297.9,14830,-43.957,2485.5
256,3709.6,7634.2,-192.1,32962
257,8708,4852.4,215.28,6172.7
257,6664.2,3955.3,-193.92,12322
258,15177,3576,-386.58,12430
259,7689.9,19280,-256.9,5176
261,15129,13758,-203.01,4539.6
261,14991,17803,-93.434,8238.4
261,12531,8535.7,74.779,8842.5
261,10695,1422.4,-182.29,5562.6
262,9444.2,2547.3,-14.324,18874
262,3396.4,15030,149.37,6128.9
263,7505.6,4181.1,-150.91,5122.7
264,14954,9343.5,-13.589,7428.3
264,7961.7,20527,-138.5,4008.8
264,7679.3,10220,-220.89,7422.3
264,4695.1,9777,-250.65,17890
265,8700.2,4838,173.63,4359.3
266,3403,9682.8,-63.56,45692
267,9696.8,8142.6,67.164,32405
267,5906.8,5950.5,-292.9,19216
268,14708,9336.3,134.08,4395.1
268,8259.1,2699.4,-130.65,7502.6
269,14988,17802,-79.979,9743.3
271,5924.5,2263.9,159.29,42181
271,5904.5,12161,-218.72,5999.8
272,11738,12325,167.07,9834.2
272,8704.8,4829.1,176.58,5550.5
272,6199.4,15877,-144.6,7398.4
273,14966,9352.2,42.859,4862
273,13964,15865,-210.53,15443
273,11443,16908,59.852,5151.5
273,10197,1396.7,-234.27,4325.5
273,9426.5,15569,-40.538,2331.1
273,7711.1,19278,-259.34,9536.1
273,4162.5,6041.1,-101.35,8199.7
276,14232,12880,158.32,5001.8
276,12024,8274.3,113.11,7764.3
276,457.36,19125,-116.26,10615
277,8553.4,10822,-176.05,8746.4
278,14402,15517,-252.6,22942
278,6922,3152.7,-169.53,7246.1
278,2928.8,7813.9,-305.23,27631
279,14958,9339.7,130.08,11681
279,7972.3,20509,-101.12,3107.2
279,6716.2,734.67,249.02,10692
280,12491,12590,139.68,11175
280,9586,14994,-34.529,7406.3
281,8847,6462.4,112.17,21271
282,14437,3770.3,-149.92,5582.5
282,13566,14593,98.913,6600.7
282,9577.2,16845,75.032,1.8337e+05
282,9530.4,7330.9,-131.59,1.0284e+05
282,9360,2510.9,-35.469,34734
282,8555.9,10812,-163.18,15836
283,11620,13982,79.287,10190
284,11851,1823.8,-86.076,4981.8
284,5878.7,5955.8,-348.15,7196.6
285,8349.6,3990.3,-1.1215,11279
285,6395.7,9120,-199.41,53152
285,3711.5,2184.5,59.946,58260
286,14881,8373.6,118.29,5302.5
286,11435,6588.1,-21.508,14829
288,12192,12307,160.48,7587.2
288,7879.6,12091,-106.96,10162
289,13410,17288,-307.4,33199
291,4103.3,7283.5,-131.73,5285.8
292,14947,17784,-78.657,13803
292,7604.9,13169,-12.004,29069
292,6134.7,16276,312.07,21207
292,5812.9,6833.5,37.256,46208
294,14579,9489.5,150.81,3958
294,14430,15533,-298.75,4936
294,8693.3,12155,59.162,3765.5
294,8706.3,4826.2,249.59,6169.6
294,8071.1,7031.3,105.66,29772
294,3650.3,11102,-59.126,28591
295,12841,13664,62.109,4054.9
295,11260,8771,38.012,5048.8
295,10794,16523,22.288,1.1558e+05
295,7829.5,8330.8,101.85,5233.1
295,5957,2344.3,328.46,24644
295,3671.5,7589.2,-111.17,4566
296,14204,8129.8,241.43,5244.1
296,3906.2,5000.8,-384.27,7447.9
296,2875.9,15977,149.58,52951
296,1811.9,13427,-375.59,19680
297,11815,1850.1,37.171,12735
298,15493,5345,-309.73,9707
298,15412,13424,-258.45,16834
298,14574,9506.4,126.41,44351
298,12864,11863,219.8,6569.1
298,2552.4,9907.5,-163.45,9851.2
299,9147.6,6089.1,104.64,13330
299,6189.8,9555.2,-308.75,12095
299,5430.2,17637,-200.1,14991
299,4005.8,5010.5,-435.71,9904.6
300,12227,5478.2,67.766,4441.5
300,4948.4,4940.9,-109.07,79212
301,3768,2317.7,63.25,4253.9
302,14405,15525,-212.01,3714.2
303,16237,8297.5,-324.09,19554
303,7613.5,13281,311.51,4323.6
304,11372,11286,57.433,3928.4
304,9935.9,4061.2,203.53,48966
305,14966,17800,-51.512,28089
305,6492.5,17261,-61.611,5490.5
306,14987,17809,-65.942,2980
306,13881,6228.4,62.777,1.7522e+05
306,12974,9763.2,414.01,2.3782e+05
306,12549,12658,135.93,6459.4
306,10650,9754.8,136.71,13741
306,10454,11216,91.515,12247
307,3065.9,10411,-40.8,9241
308,14199,4112,-60.473,10907
308,13962,7840.2,96.237,24033
308,6065.7,19811,334.29,7616.7
309,5739.4,10562,-178.25,8605.7
309,451.14,19129,-84.801,7366.8
310,10805,13788,85.869,8112.9
311,12558,12680,130.66,32395
311,8663.4,4013.9,-10.151,10307
311,5944.3,2492.6,214.85,7009.7
313,6657.6,3944.1,-110.92,2696
313,3119,7292.8,-264.91,10380
314,14311,11979,70.822,18813
315,5958.2,2343.3,371.99,23426
317,11362,9021.1,68.001,2600
317,7460.1,14130,43.743,10807
318,6307,6277.8,-57.899,48901
319,3912.9,7311,-162,8838.4
320,3721,2182,61.085,13319
321,7860.8,18308,-84.198,12320
323,14993,17800,-100.59,25223
324,8609,8787,-44.403,14555
325,9153.9,1272.5,-406.22,8665.3
326,9745.9,11306,100.95,31454
327,16438,2922.1,187.63,25572
327,11011,14108,127.09,12589
331,14448,4077,-84.119,27786
332,17174,4718.4,-269.16,34589
332,16264,11685,-317.38,6634.5
332,10360,16818,34.355,13125
332,3430.3,8038,155.37,5845.1
333,15522,6474.4,79.578,5269.6
333,14335,15910,-310.29,9786.1
333,13903,8495.3,81.618,13593
333,10363,4758.7,182.19,19278
333,9574.3,14439,-53.968,30729
333,5956.4,2325.5,346.24,16870
334,12241,2402.6,172.85,14720
334,8910.1,1211.7,-532.13,18241
335,14478,14745,-74.584,8017.4
335,11878,3786.9,100.07,23574
335,5046.6,5887.8,-66.683,4995
336,8740.8,1202,-539.43,7241.9
337,13283,2732.3,50.431,54820
337,13115,17910,-377.68,8199
337,6189.1,5469.6,-36.152,19252
338,5137.2,11102,-13.257,4666.3
338,4100.7,20126,-111.59,2.5061e+05
338,3763.9,2321.8,16.844,19170
339,9132.2,1288.3,-373.15,6275.2
339,3404.7,15057,81.043,8878.7
340,11840,3951,319.19,5813.3
340,11699,14641,84.401,10647
340,6400.4,11210,-36.527,8845.9
340,4703.9,16244,-148.06,26770
341,14459,10484,45.28,6182.7
341,11812,4175.3,235.6,8107.3
343,15710,7034.2,-182.8,2713.4
343,5991.8,12773,-125.86,11800
343,3430.9,15148,22.671,11937
344,14287,7548,187.32,29743
344,7943.1,15703,-57.336,23874
345,15929,10598,-421.84,37915
345,8896.7,3217.7,-65.164,5571.3
346,9150.9,9491.8,45.01,25567
346,7729.6,10867,-204.03,8177.7
347,13519,13601,188.53,18320
348,12300,17597,-56.474,6959.7
348,9569.6,16856,85.19,1.3835e+05
349,3429.8,15006,-34.153,20804
351,12848,3525.5,291.8,5448.1
351,5963.2,2317.9,391.97,29503
351,3726.6,2175,83.596,50320
352,10585,17951,88.929,15785
353,8577.5,1414.6,-309.2,24875
354,12823,7203.3,89.801,14829
354,9143.5,9392,-24.052,10527
354,4745.1,18408,-132.54,12550
355,11057,3094,493.84,26753
355,2864.1,7272.1,-315.05,13418
356,14945,8413.3,175.16,43166
356,14682,9796.6,37.093,18585
357,13199,12641,76.371,18291
358,6763.1,6272.8,-119,15580
358,5285.7,10537,-172.63,12421
359,12149,1403.1,-206.71,2.414e+05
360,12970,4892,-12.116,53084
360,8706,4826.8,202.61,15715
361,16670,11893,175.28,3385.3
362,11745,16081,98.428,12051
