"","x"
"482",21
"483",21
"484",21
"485",21
"486",21
"487",21
"488",21
"489",21
"490",21
"491",21
"492",21
"493",21
"494",22
"495",22
"496",22
"497",22
"498",22
"499",22
"500",22
"501",22
"502",22
"503",22
"504",22
"505",22
"506",22
"507",22
"508",22
"509",22
"510",22
"511",22
"512",22
"513",22
"514",22
"515",22
"516",22
"517",22
"518",22
"519",22
"520",23
"521",23
"522",23
"523",23
"524",23
"525",23
"526",23
"527",23
"528",23
"529",23
"530",23
"531",23
"532",23
"533",23
"534",23
"535",23
"536",23
"537",23
"538",23
"539",23
"540",23
"541",23
"542",23
"543",23
"544",23
"545",23
"546",23
"547",23
"548",23
"549",23
"550",23
"551",23
"552",23
"553",23
"554",23
"555",23
"556",24
"557",24
"558",24
"559",24
"560",24
"561",24
"562",24
"563",24
"564",24
"565",24
"566",24
"567",24
"568",24
"569",24
"570",24
"571",24
"572",24
"573",24
"574",24
"575",24
"576",24
"577",24
"578",25
"579",25
"580",25
"581",25
"582",25
"583",25
"584",25
"585",25
"586",25
"587",25
"588",25
"589",25
"590",25
"591",25
"592",25
"593",25
"594",25
"595",25
"596",25
"597",25
"598",25
"599",25
"600",25
"601",25
"602",25
"603",25
"604",25
"605",26
"606",26
"607",26
"608",26
"609",26
"610",26
"611",26
"612",26
"613",26
"614",26
"615",26
"616",26
"617",26
"618",26
"619",26
"620",26
"621",26
"622",26
"623",26
"624",27
"625",27
"626",27
"627",27
"628",27
"629",27
"630",27
"631",27
"632",27
"633",27
"634",28
"635",28
"636",28
"637",28
"638",28
"639",28
"640",28
"641",28
"642",28
"643",28
"644",28
"645",28
"646",28
"647",28
"648",29
"649",29
"650",29
"651",29
"652",29
"653",29
"654",29
"655",29
"656",29
"657",29
"658",29
"659",29
"660",29
"661",29
"662",29
"663",29
"664",29
"665",29
"666",29
"667",29
"668",29
"669",29
"670",29
"671",29
"672",29
"673",29
"674",29
"675",29
"676",29
"677",30
"678",30
"679",30
"680",30
"681",30
"682",30
"683",30
"684",30
"685",30
"686",30
"687",30
"688",30
"689",30
"690",30
"691",30
"692",30
"693",30
"694",30
"695",30
"696",30
"697",30
"698",30
"699",30
"700",30
"701",30
"702",30
"703",30
"704",30
"705",31
"706",31
"707",31
"708",31
"709",31
"710",31
"711",31
"712",31
"713",31
"714",31
"715",31
"716",31
"717",31
"718",31
"719",31
"720",31
"721",31
"722",31
"723",31
"724",32
"725",32
"726",32
"727",32
"728",32
"729",32
"730",32
"731",32
"732",32
"733",32
"734",32
"735",32
"736",32
"737",32
"738",32
"739",32
"740",32
"741",32
"742",32
"743",32
"744",32
"745",33
"746",33
"747",33
"748",33
"749",33
"750",33
"751",33
"752",33
"753",33
"754",33
"755",33
"756",33
"757",33
"758",33
"759",33
"760",33
"761",33
"762",33
"763",33
"764",33
"765",33
"766",33
"767",33
"768",33
"769",33
"770",34
"771",34
"772",34
"773",34
"774",34
"775",34
"776",34
"777",34
"778",34
"779",34
"780",34
"781",34
"782",34
"783",34
"784",35
"785",35
"786",35
"787",35
"788",35
"789",35
"790",35
"791",35
"792",35
"793",35
"794",35
"795",35
"796",35
"797",35
"798",35
"799",35
"800",35
"801",35
"802",35
"803",35
"804",35
"805",35
"806",35
"807",35
"808",35
"809",35
"810",35
"811",36
"812",36
"813",36
"814",36
"815",36
"816",36
"817",36
"818",36
"819",36
"820",36
"821",36
"822",36
"823",36
"824",37
"825",37
"826",37
"827",37
"828",37
"829",37
"830",37
"831",37
"832",37
"833",37
"834",37
"835",37
"836",37
"837",37
"838",37
"839",37
"840",37
"841",37
"842",37
"843",37
"844",37
"845",37
"846",37
"847",37
"848",38
"849",38
"850",38
"851",38
"852",38
"853",38
"854",38
"855",38
"856",38
"857",38
"858",38
"859",38
"860",38
"861",39
"862",39
"863",39
"864",39
"865",39
"866",39
"867",39
"868",39
"869",39
"870",39
"871",39
"872",39
"873",39
"874",39
"875",39
"876",39
"877",39
"878",39
"879",40
"880",40
"881",40
"882",40
"883",40
"884",40
"885",40
"886",40
"887",40
"888",40
"889",40
"890",40
"891",40
"892",40
"893",40
"894",40
"895",40
"896",40
"897",40
"898",40
"899",40
"900",40
"901",40
"902",40
"903",40
"904",40
"905",40
"906",40
"907",40
"908",40
"909",40
"910",40
"911",40
"912",40
"913",40
"914",40
"915",40
"916",0
"917",0
"918",0
"919",0
"920",0
"921",0
"922",0
"923",0
"924",0
"925",0
"926",0
"927",0
"928",0
"929",0
"930",0
"931",0
"932",0
"933",0
"934",0
"935",0
"936",0
"937",0
"938",0
"939",0
"940",0
"941",0
"942",0
"943",0
"944",0
"945",0
"946",0
"947",0
"948",0
"949",0
"950",0
"951",0
"952",0
"953",0
"954",0
"955",0
"956",0
"957",0
"958",0
"959",0
"960",0
"961",0
"962",0
"963",0
"964",0
"965",0
"966",0
"967",0
"968",0
"969",0
"970",0
"971",0
"972",0
"973",0
"974",0
"975",0
"976",0
"977",0
"978",0
"979",0
"980",0
"981",0
"982",0
"983",0
"984",0
"985",0
"986",0
"987",0
"988",0
"989",0
"990",0
"991",0
"992",0
"993",12
"994",0
"995",0
"996",0
"997",0
"998",0
"999",0
"1000",0
"1001",0
"1002",0
"1003",0
"1004",0
"1005",0
"1006",0
"1007",0
"1008",0
"1009",0
"1010",0
"1011",0
"1012",0
"1013",0
"1014",0
"1015",0
"1016",0
"1017",0
"1018",0
"1019",0
"1020",0
"1021",0
"1022",0
"1023",0
"1024",0
"1025",0
"1026",0
"1027",0
"1028",0
"1029",0
"1030",0
"1031",0
"1032",0
"1033",0
"1034",0
"1035",0
"1036",0
"1037",0
"1038",0
"1039",0
"1040",0
"1041",0
"1042",0
"1043",0
"1044",0
"1045",0
"1046",0
"1047",0
"1048",0
"1049",0
"1050",0
"1051",0
"1052",0
"1053",18
"1054",0
"1055",0
"1056",0
"1057",0
"1058",0
"1059",0
"1060",0
"1061",0
"1062",0
"1063",0
"1064",0
"1065",0
"1066",0
"1067",0
"1068",12
"1069",0
"1070",0
"1071",0
"1072",0
"1073",0
"1074",0
"1075",0
"1076",0
"1077",0
"1078",0
"1079",0
"1080",0
"1081",0
"1082",0
"1083",0
"1084",0
"1085",0
"1086",0
"1087",0
"1088",0
"1089",0
"1090",0
"1091",0
"1092",0
"1093",0
"1094",0
"1095",0
"1096",0
"1097",0
"1098",0
"1099",0
"1100",0
"1101",0
"1102",0
"1103",0
"1104",2
"1105",0
"1106",0
"1107",0
"1108",0
"1109",0
"1110",0
"1111",0
"1112",0
"1113",0
"1114",0
"1115",0
"1116",0
"1117",0
"1118",0
"1119",0
"1120",0
"1121",0
"1122",0
"1123",0
"1124",0
"1125",0
"1126",0
"1127",0
"1128",0
"1129",0
"1130",0
"1131",0
"1132",0
"1133",0
"1134",0
"1135",0
"1136",0
"1137",0
"1138",0
"1139",0
"1140",0
"1141",0
"1142",0
"1143",0
"1144",0
"1145",0
"1146",0
"1147",0
"1148",0
"1149",0
"1150",0
"1151",0
"1152",0
"1153",0
"1154",0
"1155",0
"1156",0
"1157",0
"1158",0
"1159",0
"1160",0
"1161",0
"1162",0
"1163",0
"1164",0
"1165",0
"1166",0
"1167",0
"1168",0
"1169",0
"1170",0
"1171",0
"1172",0
"1173",0
"1174",0
"1175",0
"1176",0
"1177",0
"1178",0
"1179",0
"1180",0
"1181",0
"1182",0
"1183",0
"1184",0
"1185",0
"1186",0
"1187",0
"1188",0
"1189",0
"1190",0
"1191",0
"1192",0
"1193",0
"1194",0
"1195",0
"1196",0
"1197",0
"1198",0
"1199",0
"1200",0
"1201",0
"1202",0
"1203",0
"1204",0
"1205",0
"1206",0
"1207",0
"1208",0
"1209",0
"1210",0
"1211",0
"1212",0
"1213",0
"1214",0
"1215",0
"1216",0
"1217",0
"1218",0
"1219",0
"1220",0
"1221",0
"1222",0
"1223",0
"1224",0
"1225",0
"1226",0
"1227",0
"1228",0
"1229",0
"1230",0
"1231",0
"1232",0
"1233",0
"1234",0
"1235",0
"1236",0
"1237",0
"1238",0
"1239",0
"1240",0
"1241",0
"1242",0
"1243",0
"1244",0
"1245",0
"1246",0
"1247",0
"1248",0
"1249",0
"1250",0
"1251",0
"1252",0
"1253",0
"1254",0
"1255",0
"1256",0
"1257",0
"1258",0
"1259",0
"1260",0
"1261",0
"1262",0
"1263",0
"1264",0
"1265",0
"1266",0
"1267",0
"1268",0
"1269",0
"1270",0
"1271",0
"1272",0
"1273",0
"1274",0
"1275",0
"1276",0
"1277",0
"1278",0
"1279",0
"1280",0
"1281",0
"1282",0
"1283",0
"1284",0
"1285",0
"1286",0
"1287",0
"1288",0
"1289",0
"1290",0
"1291",0
"1292",0
"1293",0
"1294",0
"1295",0
"1296",0
"1297",0
"1298",0
"1299",0
"1300",0
"1301",0
"1302",0
"1303",0
"1304",0
"1305",0
"1306",0
"1307",0
"1308",0
"1309",0
"1310",0
"1311",0
"1312",0
"1313",0
"1314",0
"1315",0
"1316",0
"1317",0
"1318",0
"1319",0
"1320",0
"1321",0
"1322",0
"1323",0
"1324",0
"1325",0
"1326",0
"1327",0
"1328",0
"1329",0
"1330",0
"1331",0
"1332",0
"1333",0
"1334",0
"1335",0
"1336",0
"1337",0
"1338",0
"1339",0
"1340",0
"1341",0
"1342",0
"1343",0
"1344",0
"1345",0
"1346",0
"1347",0
"1348",0
"1349",0
"1350",0
"1351",0
"1352",0
"1353",0
"1354",0
"1355",0
"1356",0
"1357",0
"1358",0
"1359",0
"1360",0
"1361",0
"1362",0
"1363",0
"1364",0
"1365",0
"1366",0
"1367",0
"1368",0
"1369",0
"1370",0
"1371",0
"1372",0
"1373",0
"1374",0
"1375",0
"1376",0
"1377",0
"1378",0
"1379",0
"1380",0
"1381",0
"1382",0
"1383",0
"1384",0
"1385",0
"1386",0
"1387",0
"1388",0
"1389",0
"1390",0
"1391",0
"1392",0
"1393",0
"1394",0
"1395",0
"1396",0
"1397",0
"1398",0
"1399",0
"1400",0
"1401",0
"1402",0
"1403",0
"1404",0
"1405",0
"1406",0
"1407",0
"1408",0
"1409",0
"1410",0
"1411",0
"1412",0
"1413",0
"1414",0
"1415",0
