"","x"
"482",18
"483",18
"484",18
"485",18
"486",18
"487",18
"488",18
"489",18
"490",18
"491",18
"492",18
"493",18
"494",18
"495",18
"496",19
"497",19
"498",19
"499",19
"500",19
"501",19
"502",19
"503",19
"504",19
"505",19
"506",19
"507",19
"508",19
"509",19
"510",19
"511",19
"512",19
"513",19
"514",19
"515",19
"516",19
"517",19
"518",19
"519",19
"520",19
"521",19
"522",19
"523",19
"524",19
"525",19
"526",20
"527",20
"528",20
"529",20
"530",20
"531",20
"532",20
"533",20
"534",20
"535",20
"536",20
"537",20
"538",20
"539",20
"540",20
"541",20
"542",20
"543",20
"544",20
"545",20
"546",20
"547",20
"548",20
"549",20
"550",20
"551",20
"552",20
"553",21
"554",21
"555",21
"556",21
"557",21
"558",21
"559",21
"560",21
"561",21
"562",21
"563",21
"564",21
"565",21
"566",21
"567",21
"568",21
"569",21
"570",21
"571",21
"572",21
"573",21
"574",21
"575",22
"576",22
"577",22
"578",22
"579",22
"580",22
"581",22
"582",22
"583",22
"584",22
"585",22
"586",22
"587",22
"588",22
"589",22
"590",22
"591",22
"592",22
"593",22
"594",22
"595",22
"596",22
"597",22
"598",22
"599",22
"600",22
"601",22
"602",22
"603",22
"604",22
"605",22
"606",23
"607",23
"608",23
"609",23
"610",23
"611",23
"612",23
"613",23
"614",23
"615",23
"616",23
"617",23
"618",23
"619",23
"620",23
"621",23
"622",23
"623",23
"624",23
"625",23
"626",23
"627",23
"628",23
"629",23
"630",23
"631",23
"632",23
"633",23
"634",23
"635",23
"636",23
"637",23
"638",23
"639",24
"640",24
"641",24
"642",24
"643",24
"644",24
"645",24
"646",24
"647",24
"648",24
"649",24
"650",25
"651",25
"652",25
"653",25
"654",25
"655",25
"656",25
"657",25
"658",25
"659",25
"660",25
"661",25
"662",25
"663",25
"664",25
"665",25
"666",25
"667",25
"668",25
"669",25
"670",25
"671",25
"672",25
"673",25
"674",25
"675",25
"676",25
"677",25
"678",25
"679",25
"680",25
"681",25
"682",25
"683",25
"684",26
"685",26
"686",26
"687",26
"688",26
"689",26
"690",26
"691",26
"692",26
"693",26
"694",26
"695",26
"696",26
"697",26
"698",26
"699",26
"700",26
"701",26
"702",26
"703",26
"704",27
"705",27
"706",27
"707",27
"708",27
"709",27
"710",27
"711",27
"712",27
"713",27
"714",27
"715",27
"716",27
"717",27
"718",27
"719",27
"720",27
"721",27
"722",27
"723",27
"724",27
"725",27
"726",27
"727",27
"728",27
"729",27
"730",27
"731",27
"732",27
"733",27
"734",27
"735",27
"736",27
"737",27
"738",27
"739",27
"740",28
"741",28
"742",28
"743",28
"744",28
"745",28
"746",28
"747",28
"748",28
"749",28
"750",28
"751",28
"752",28
"753",28
"754",29
"755",29
"756",29
"757",29
"758",29
"759",29
"760",29
"761",29
"762",29
"763",29
"764",29
"765",29
"766",29
"767",29
"768",29
"769",29
"770",29
"771",29
"772",29
"773",29
"774",29
"775",29
"776",30
"777",30
"778",30
"779",30
"780",30
"781",30
"782",30
"783",30
"784",30
"785",30
"786",30
"787",30
"788",31
"789",31
"790",31
"791",31
"792",31
"793",31
"794",31
"795",31
"796",31
"797",31
"798",31
"799",31
"800",31
"801",31
"802",31
"803",31
"804",31
"805",31
"806",31
"807",31
"808",31
"809",31
"810",32
"811",32
"812",32
"813",32
"814",32
"815",32
"816",32
"817",32
"818",32
"819",32
"820",32
"821",32
"822",32
"823",32
"824",32
"825",32
"826",33
"827",33
"828",33
"829",33
"830",33
"831",33
"832",33
"833",33
"834",33
"835",33
"836",33
"837",33
"838",33
"839",33
"840",33
"841",33
"842",33
"843",33
"844",33
"845",33
"846",33
"847",33
"848",33
"849",33
"850",33
"851",34
"852",34
"853",34
"854",34
"855",34
"856",34
"857",34
"858",34
"859",34
"860",34
"861",34
"862",34
"863",34
"864",34
"865",35
"866",35
"867",35
"868",35
"869",35
"870",35
"871",35
"872",35
"873",35
"874",35
"875",35
"876",35
"877",35
"878",35
"879",35
"880",35
"881",35
"882",35
"883",35
"884",35
"885",35
"886",35
"887",35
"888",35
"889",35
"890",36
"891",36
"892",36
"893",36
"894",36
"895",36
"896",36
"897",36
"898",36
"899",36
"900",36
"901",36
"902",37
"903",37
"904",37
"905",37
"906",37
"907",37
"908",37
"909",37
"910",37
"911",37
"912",37
"913",37
"914",37
"915",37
"916",37
"917",37
"918",37
"919",37
"920",37
"921",37
"922",37
"923",37
"924",38
"925",38
"926",38
"927",38
"928",38
"929",38
"930",38
"931",38
"932",38
"933",38
"934",38
"935",38
"936",38
"937",38
"938",38
"939",38
"940",38
"941",38
"942",38
"943",39
"944",39
"945",39
"946",39
"947",39
"948",39
"949",39
"950",39
"951",39
"952",39
"953",39
"954",39
"955",39
"956",39
"957",39
"958",39
"959",40
"960",40
"961",40
"962",40
"963",40
"964",40
"965",40
"966",40
"967",40
"968",40
"969",40
"970",40
"971",40
"972",40
"973",40
"974",40
"975",40
"976",40
"977",40
"978",40
"979",40
"980",40
"981",40
"982",40
"983",40
"984",40
"985",40
"986",40
"987",40
"988",40
"989",40
"990",40
"991",40
"992",40
"993",40
"994",40
"995",40
"996",40
"997",40
"998",0
"999",0
"1000",0
"1001",0
"1002",0
"1003",0
"1004",0
"1005",0
"1006",0
"1007",0
"1008",0
"1009",0
"1010",0
"1011",0
"1012",0
"1013",0
"1014",0
"1015",0
"1016",0
"1017",0
"1018",0
"1019",0
"1020",0
"1021",0
"1022",0
"1023",0
"1024",0
"1025",0
"1026",0
"1027",0
"1028",0
"1029",0
"1030",0
"1031",0
"1032",0
"1033",0
"1034",0
"1035",0
"1036",0
"1037",0
"1038",0
"1039",0
"1040",0
"1041",0
"1042",0
"1043",0
"1044",0
"1045",0
"1046",0
"1047",0
"1048",0
"1049",0
"1050",0
"1051",0
"1052",0
"1053",0
"1054",0
"1055",0
"1056",0
"1057",0
"1058",0
"1059",0
"1060",0
"1061",0
"1062",0
"1063",0
"1064",0
"1065",0
"1066",0
"1067",0
"1068",0
"1069",0
"1070",0
"1071",0
"1072",0
"1073",0
"1074",0
"1075",0
"1076",0
"1077",0
"1078",0
"1079",0
"1080",0
"1081",0
"1082",0
"1083",0
"1084",0
"1085",0
"1086",0
"1087",0
"1088",0
"1089",0
"1090",0
"1091",0
"1092",0
"1093",0
"1094",0
"1095",0
"1096",0
"1097",0
"1098",0
"1099",0
"1100",0
"1101",0
"1102",0
"1103",0
"1104",0
"1105",0
"1106",0
"1107",0
"1108",0
"1109",0
"1110",0
"1111",0
"1112",0
"1113",0
"1114",0
"1115",0
"1116",0
"1117",0
"1118",0
"1119",0
"1120",0
"1121",0
"1122",0
"1123",0
"1124",0
"1125",0
"1126",0
"1127",0
"1128",0
"1129",0
"1130",0
"1131",0
"1132",0
"1133",0
"1134",0
"1135",0
"1136",0
"1137",0
"1138",0
"1139",0
"1140",0
"1141",0
"1142",0
"1143",0
"1144",0
"1145",0
"1146",0
"1147",0
"1148",0
"1149",0
"1150",0
"1151",0
"1152",0
"1153",0
"1154",0
"1155",0
"1156",0
"1157",0
"1158",0
"1159",0
"1160",0
"1161",0
"1162",0
"1163",0
"1164",0
"1165",0
"1166",0
"1167",0
"1168",0
"1169",19
"1170",0
"1171",0
"1172",0
"1173",0
"1174",0
"1175",0
"1176",0
"1177",0
"1178",0
"1179",0
"1180",0
"1181",0
"1182",0
"1183",0
"1184",0
"1185",0
"1186",0
"1187",0
"1188",0
"1189",0
"1190",0
"1191",0
"1192",0
"1193",0
"1194",0
"1195",0
"1196",0
"1197",33
"1198",0
"1199",0
"1200",0
"1201",0
"1202",0
"1203",0
"1204",0
"1205",0
"1206",0
"1207",0
"1208",0
"1209",0
"1210",0
"1211",3
"1212",0
"1213",0
"1214",0
"1215",0
"1216",0
"1217",0
"1218",0
"1219",0
"1220",0
"1221",0
"1222",0
"1223",0
"1224",0
"1225",0
"1226",0
"1227",0
"1228",0
"1229",0
"1230",0
"1231",0
"1232",0
"1233",0
"1234",0
"1235",0
"1236",0
"1237",0
"1238",0
"1239",0
"1240",0
"1241",0
"1242",0
"1243",0
"1244",0
"1245",0
"1246",0
"1247",0
"1248",0
"1249",0
"1250",0
"1251",0
"1252",0
"1253",0
"1254",0
"1255",0
"1256",0
"1257",0
"1258",0
"1259",0
"1260",0
"1261",0
"1262",0
"1263",0
"1264",0
"1265",0
"1266",0
"1267",0
"1268",0
"1269",0
"1270",0
"1271",0
"1272",0
"1273",0
"1274",0
"1275",0
"1276",0
"1277",0
"1278",0
"1279",0
"1280",0
"1281",0
"1282",0
"1283",0
"1284",0
"1285",0
"1286",0
"1287",0
"1288",0
"1289",0
"1290",0
"1291",0
"1292",0
"1293",0
"1294",0
"1295",0
"1296",0
"1297",0
"1298",0
"1299",0
"1300",0
"1301",0
"1302",0
"1303",0
"1304",0
"1305",0
"1306",0
"1307",0
"1308",0
"1309",0
"1310",0
"1311",0
"1312",0
"1313",0
"1314",0
"1315",0
"1316",0
"1317",0
"1318",0
"1319",0
"1320",0
"1321",0
"1322",0
"1323",0
"1324",0
"1325",0
"1326",0
"1327",0
"1328",0
"1329",0
"1330",0
"1331",0
"1332",0
"1333",0
"1334",0
"1335",0
"1336",0
"1337",0
"1338",0
"1339",0
"1340",0
"1341",0
"1342",0
"1343",0
"1344",0
"1345",0
"1346",0
"1347",0
"1348",0
"1349",0
"1350",0
"1351",0
"1352",0
"1353",0
"1354",0
"1355",0
"1356",0
"1357",0
"1358",0
"1359",0
"1360",0
"1361",0
"1362",0
"1363",0
"1364",0
"1365",0
"1366",0
"1367",0
"1368",0
"1369",0
"1370",0
"1371",0
"1372",0
"1373",0
"1374",0
"1375",0
"1376",0
"1377",0
"1378",0
"1379",0
"1380",0
"1381",0
"1382",0
"1383",0
"1384",0
"1385",0
"1386",0
"1387",0
"1388",0
"1389",0
"1390",0
"1391",0
"1392",0
"1393",0
"1394",0
"1395",0
"1396",0
"1397",0
"1398",0
"1399",0
"1400",0
"1401",0
"1402",0
"1403",0
"1404",0
"1405",0
"1406",0
"1407",0
"1408",0
"1409",0
"1410",0
"1411",0
"1412",0
"1413",0
"1414",0
"1415",0
"1416",0
"1417",0
"1418",0
"1419",0
"1420",0
"1421",0
"1422",0
"1423",0
"1424",0
"1425",0
"1426",0
"1427",0
"1428",0
"1429",0
"1430",0
"1431",0
"1432",0
"1433",0
"1434",0
"1435",0
"1436",0
"1437",0
"1438",0
"1439",0
"1440",0
"1441",0
"1442",0
"1443",0
"1444",0
"1445",0
"1446",0
"1447",0
"1448",0
"1449",0
"1450",0
"1451",0
"1452",0
"1453",0
"1454",0
"1455",0
"1456",0
"1457",0
"1458",0
"1459",0
"1460",0
"1461",0
"1462",0
"1463",0
"1464",0
"1465",0
"1466",0
"1467",0
"1468",0
"1469",0
"1470",0
"1471",0
"1472",0
"1473",0
"1474",0
"1475",0
"1476",0
"1477",0
"1478",0
"1479",0
"1480",0
"1481",0
"1482",0
"1483",0
"1484",0
"1485",0
"1486",0
"1487",0
"1488",0
"1489",0
"1490",0
"1491",0
"1492",0
"1493",0
"1494",0
"1495",0
"1496",0
"1497",0
